1606,71,10,5,14,13594.98,0.10,0.01,0,0,9999,10046,10021,3,4
1607,190,1,1,2,2180.38,0.02,0.00,0,0,9505,9540,9513,0,1
1607,119,3,2,37,37707.07,0.05,0.02,0,0,9552,9543,9570,2,3
1607,123,4,3,39,39901.68,0.00,0.00,0,0,9526,9537,9541,2,4
1607,76,6,4,34,33186.38,0.05,0.06,0,0,9500,9549,9504,0,6
1607,178,8,5,48,51752.16,0.00,0.05,0,0,9547,9538,9563,1,1
1632,191,5,1,47,51285.93,0.08,0.00,0,0,9885,9900,9910,1,5
1632,148,7,2,14,14673.96,0.08,0.05,0,0,9875,9916,9888,2,5
1632,177,6,3,47,50626.99,0.03,0.04,0,0,9889,9922,9912,2,1
1632,57,9,4,33,31582.65,0.09,0.02,0,0,9951,9915,9979,1,2
1632,142,1,5,43,44812.02,0.10,0.03,0,0,9915,9910,9944,0,4
1633,178,7,1,35,37735.95,0.01,0.02,0,0,9503,9465,9515,3,2
1633,5,6,2,15,13575.00,0.00,0.05,0,0,9476,9446,9498,1,4
1634,48,9,1,21,19908.84,0.00,0.00,0,0,9772,9790,9800,2,1
1634,172,3,2,44,47175.48,0.05,0.01,0,0,9755,9808,9771,3,6
1634,19,10,3,21,19299.21,0.06,0.07,0,0,9815,9789,9826,2,0
1634,68,3,4,17,16457.02,0.08,0.07,0,0,9797,9783,9801,1,6
1634,76,7,5,2,1952.14,0.07,0.04,0,0,9821,9796,9846,2,6
1634,170,9,6,11,11771.87,0.01,0.08,0,0,9772,9835,9782,0,6
1634,13,7,7,35,31955.35,0.06,0.02,0,0,9824,9824,9841,1,5
1635,71,1,1,3,2913.21,0.06,0.08,0,0,9932,9944,9946,3,4
1635,90,1,2,8,7920.72,0.04,0.05,0,0,9980,9971,9989,0,3
1635,114,5,3,20,20282.20,0.07,0.01,0,0,9999,9951,10028,1,4
1635,77,5,4,40,39082.80,0.01,0.04,0,0,9916,9939,9931,1,5
1636,85,6,1,2,1970.16,0.09,0.03,0,0,10129,10094,10138,2,0
1636,169,10,2,45,48112.20,0.03,0.01,0,0,10055,10080,10068,3,5
1636,108,1,3,24,24194.40,0.07,0.08,0,0,10140,10084,10168,1,1
1636,153,1,4,43,45285.45,0.06,0.00,0,0,10095,10082,10120,2,2
1636,19,6,5,22,20218.22,0.05,0.02,0,0,10063,10090,10075,3,3
1636,63,2,6,34,32744.04,0.10,0.01,0,0,10083,10112,10095,2,0
1636,114,1,7,7,7098.77,0.04,0.00,0,0,10069,10113,10072,2,1
1637,86,7,1,49,48317.92,0.02,0.03,0,1,9288,9238,9311,3,2
1637,73,2,2,1,973.07,0.10,0.02,2,1,9174,9214,9197,1,3
1637,22,1,3,10,9220.20,0.02,0.05,1,1,9181,9205,9199,2,3
1637,93,5,4,42,41709.78,0.06,0.01,2,1,9206,9243,9219,3,6
1637,5,8,5,25,22625.00,0.05,0.00,1,1,9287,9214,9288,3,5
1637,109,4,6,38,38345.80,0.02,0.08,1,1,9208,9254,9233,0,6
1637,52,10,7,21,19993.05,0.07,0.08,2,1,9249,9249,9254,3,6
1638,6,7,1,46,41676.00,0.03,0.02,0,0,10149,10161,10173,3,1
1638,149,10,2,30,31474.20,0.00,0.04,0,0,10199,10120,10200,2,2
1638,31,7,3,5,4655.15,0.08,0.07,0,0,10148,10165,10172,0,4
1638,56,8,4,19,18164.95,0.00,0.08,0,0,10148,10160,10167,0,1
1638,143,6,5,25,26078.50,0.05,0.03,0,0,10139,10133,10166,0,2
1638,155,10,6,46,48536.90,0.07,0.08,0,0,10092,10143,10112,3,3
1639,187,8,1,24,26092.32,0.07,0.00,0,0,9365,9408,9372,3,2
1639,43,6,2,38,35835.52,0.01,0.04,0,0,9364,9442,9370,1,4
1639,171,10,3,41,43917.97,0.04,0.02,0,0,9482,9444,9506,0,4
1664,118,5,1,48,48869.28,0.04,0.02,0,0,9667,9616,9695,1,5
1664,173,2,2,30,32195.10,0.06,0.05,0,0,9589,9619,9618,3,4
1664,151,2,3,10,10511.50,0.00,0.06,0,0,9595,9628,9622,1,5
1664,155,3,4,35,36930.25,0.00,0.04,0,0,9560,9631,9563,0,2
1664,57,8,5,9,8613.45,0.07,0.04,0,0,9600,9629,9626,0,0
1664,141,8,6,40,41645.60,0.09,0.07,0,0,9587,9607,9602,3,2
1665,47,6,1,4,3788.16,0.02,0.03,2,1,9008,8922,9019,0,0
1665,78,6,2,1,978.07,0.03,0.05,1,1,8906,8951,8908,1,0
1666,185,6,1,30,32555.40,0.04,0.03,0,0,9430,9463,9451,1,3
1666,64,1,2,20,19281.20,0.01,0.00,0,0,9521,9475,9525,2,2
1666,134,10,3,31,32058.03,0.05,0.07,0,0,9536,9505,9553,3,5
1666,169,8,4,41,43835.56,0.06,0.08,0,0,9462,9498,9487,2,0
1667,21,4,1,6,5526.12,0.04,0.02,0,0,10201,10180,10227,3,4
1667,22,1,2,29,26738.58,0.06,0.07,0,0,10148,10173,10175,1,1
1667,95,8,3,48,47764.32,0.05,0.01,0,0,10252,10231,10265,1,6
1667,59,1,4,24,23017.20,0.04,0.01,0,0,10147,10195,10173,1,1
1667,195,9,5,2,2190.38,0.07,0.00,0,0,10211,10186,10241,2,6
1667,48,7,6,6,5688.24,0.01,0.03,0,0,10246,10213,10253,2,0
1667,40,6,7,19,17860.76,0.09,0.03,0,0,10248,10188,10251,0,6
1668,132,8,1,8,8257.04,0.06,0.01,0,0,10064,10142,10078,0,4
1668,1,8,2,25,22525.00,0.01,0.06,0,0,10080,10131,10104,2,0
1668,75,5,3,42,40952.94,0.08,0.01,0,0,10081,10111,10103,2,4
1668,191,5,4,9,9820.71,0.05,0.03,0,0,10150,10108,10165,3,5
1668,128,9,5,25,25703.00,0.01,0.02,0,0,10141,10123,10144,0,2
1668,10,3,6,38,34580.38,0.07,0.01,0,0,10098,10120,10108,0,0
1669,79,10,1,24,23497.68,0.04,0.08,0,0,10107,10071,10123,0,5
1670,32,3,1,41,38213.23,0.07,0.01,0,0,10060,10092,10064,0,0
1670,122,3,2,10,10221.20,0.07,0.03,0,0,10117,10088,10126,2,6
1670,186,7,3,41,44533.38,0.07,0.07,0,0,10060,10077,10067,3,6
1671,149,2,1,21,22031.94,0.02,0.07,0,0,9704,9766,9715,1,3
1671,96,10,2,4,3984.36,0.05,0.00,0,0,9737,9757,9761,0,0
1671,124,3,3,11,11265.32,0.06,0.08,0,0,9754,9789,9756,2,6
1671,178,7,4,5,5390.85,0.00,0.00,0,0,9813,9788,9824,1,4
1671,127,8,5,12,12325.44,0.07,0.04,0,0,9816,9740,9846,3,5
1671,197,9,6,46,50470.74,0.08,0.05,0,0,9751,9782,9766,1,2
1696,16,3,1,8,7328.08,0.04,0.02,0,0,10343,10263,10355,2,0
1696,139,5,2,13,13508.69,0.08,0.06,0,0,10285,10309,10308,1,0
1696,2,5,3,19,17138.00,0.08,0.05,0,0,10348,10297,10373,1,2
1696,193,4,4,21,22956.99,0.05,0.00,0,0,10349,10274,10352,2,1
1696,94,7,5,43,42745.87,0.03,0.06,0,0,10270,10313,10276,3,4
1697,75,5,1,6,5850.42,0.05,0.00,0,0,9888,9826,9891,2,4
1697,104,7,2,24,24098.40,0.00,0.08,0,0,9858,9848,9870,2,6
1697,124,9,3,27,27651.24,0.06,0.00,0,0,9880,9831,9896,3,1
1697,94,5,4,49,48710.41,0.08,0.04,0,0,9836,9862,9860,3,0
1697,35,1,5,19,17765.57,0.03,0.07,0,0,9868,9811,9871,0,4
1698,97,8,1,44,43871.96,0.05,0.05,0,0,9996,10046,10007,2,5
1698,93,5,2,6,5958.54,0.08,0.00,0,0,10093,10019,10106,0,5
1698,21,6,3,22,20262.44,0.03,0.04,0,0,10079,10008,10096,0,0
1698,112,6,4,19,19230.09,0.00,0.07,0,0,10045,10032,10073,2,5
1698,53,4,5,37,35262.85,0.00,0.03,0,0,9996,10009,10007,2,3
1698,166,7,6,15,15992.40,0.10,0.01,0,0,10061,10018,10062,1,5
1699,38,9,1,50,46901.50,0.00,0.06,2,1,8849,8846,8874,2,4
1699,135,6,2,17,17597.21,0.07,0.02,1,1,8776,8835,8803,2,3
1700,140,1,1,38,39525.32,0.04,0.04,0,0,9771,9703,9790,2,5
1700,156,7,2,49,51751.35,0.04,0.00,0,0,9764,9704,9784,2,0
1701,150,9,1,47,49357.05,0.08,0.05,1,1,8179,8214,8200,2,5
1701,54,5,2,2,1908.10,0.01,0.04,1,1,8209,8227,8214,3,6
1701,35,1,3,26,24310.78,0.10,0.06,1,1,8189,8226,8219,0,4
1702,67,2,1,19,18374.14,0.02,0.01,0,1,9282,9310,9309,2,2
1702,30,5,2,38,35341.14,0.00,0.00,0,0,9373,9290,9382,0,2
1702,195,6,3,46,50378.74,0.00,0.08,0,0,9324,9310,9330,2,4
1702,93,4,4,28,27806.52,0.07,0.05,1,1,9290,9336,9296,1,3
1702,89,10,5,34,33628.72,0.01,0.06,0,0,9314,9288,9338,0,3
1702,42,9,6,28,26377.12,0.10,0.00,0,0,9355,9341,9380,3,5
1703,166,5,1,36,38381.76,0.09,0.01,1,1,8511,8463,8513,0,6
1703,137,8,2,35,36299.55,0.01,0.08,1,1,8503,8489,8516,2,5
1703,124,5,3,48,49157.76,0.06,0.02,1,1,8437,8509,8454,1,3
1728,126,5,1,1,1026.12,0.07,0.04,0,0,9754,9726,9756,3,4
1728,105,8,2,23,23117.30,0.05,0.02,0,0,9746,9700,9758,2,4
1728,165,10,3,44,46867.04,0.08,0.07,0,0,9707,9668,9713,3,4
1728,27,8,4,34,31518.68,0.08,0.05,0,0,9735,9696,9750,0,1
1728,199,2,5,31,34074.89,0.09,0.02,0,0,9702,9674,9721,2,2
1729,157,8,1,12,12685.80,0.08,0.04,2,1,8257,8239,8262,3,5
1730,166,5,1,41,43712.56,0.01,0.03,0,0,10448,10466,10470,1,0
1730,162,3,2,15,15932.40,0.07,0.04,0,0,10475,10480,10498,1,3
1730,162,1,3,9,9559.44,0.10,0.00,0,0,10486,10483,10489,0,4
1730,10,7,4,40,36400.40,0.02,0.03,0,0,10500,10504,10501,2,6
1730,141,4,5,43,44769.02,0.04,0.06,0,0,10524,10520,10531,0,0
1731,184,5,1,36,39030.48,0.10,0.00,0,0,9603,9588,9614,1,1
1731,139,10,2,7,7273.91,0.04,0.07,0,0,9596,9538,9615,0,2
1731,51,9,3,50,47552.50,0.05,0.04,0,0,9508,9567,9523,3,5
1731,196,10,4,23,25212.37,0.10,0.04,0,0,9607,9550,9631,1,5
1731,53,4,5,37,35262.85,0.10,0.05,0,0,9615,9571,9642,1,5
1731,124,7,6,41,41988.92,0.03,0.08,0,0,9590,9553,9616,1,5
1732,5,6,1,50,45250.00,0.02,0.01,1,1,8738,8787,8753,1,4
1732,99,10,2,36,35967.24,0.01,0.03,2,1,8838,8804,8856,0,0
1732,161,8,3,41,43507.56,0.00,0.04,1,1,8815,8771,8822,1,3
1732,152,3,4,9,9469.35,0.04,0.04,2,1,8820,8793,8839,1,4
1732,169,8,5,25,26729.00,0.02,0.05,2,1,8810,8771,8816,3,2
1732,73,1,6,16,15569.12,0.01,0.05,1,1,8771,8766,8789,3,6
1733,111,5,1,41,41455.51,0.08,0.01,0,0,9659,9684,9683,1,3
1733,24,7,2,16,14784.32,0.00,0.04,0,0,9735,9701,9765,3,1
1733,120,10,3,29,29583.48,0.10,0.06,0,0,9692,9715,9704,2,0
1733,136,7,4,38,39372.94,0.01,0.03,0,0,9733,9699,9735,2,4
1733,34,5,5,22,20548.66,0.06,0.07,0,0,9692,9700,9706,3,3
1733,66,7,6,9,8694.54,0.06,0.08,0,0,9640,9699,9656,3,0
1733,146,9,7,13,13599.82,0.02,0.03,0,0,9710,9709,9725,2,1
1734,155,3,1,38,40095.70,0.03,0.03,1,1,8985,9014,8988,3,4
1734,118,2,2,4,4072.44,0.06,0.03,2,1,8996,8962,9001,0,3
1735,156,7,1,43,45414.45,0.02,0.06,2,1,8413,8483,8432,0,4
1735,139,5,2,49,50917.37,0.03,0.04,2,1,8399,8433,8424,1,0
1760,96,9,1,38,37851.42,0.09,0.03,0,0,9661,9675,9687,2,1
1760,8,9,2,3,2724.00,0.00,0.06,0,0,9694,9677,9708,2,5
1760,137,8,3,44,45633.72,0.05,0.01,0,0,9657,9662,9678,3,2
1761,52,4,1,33,31417.65,0.09,0.03,1,1,8767,8787,8795,2,4
1761,52,3,2,37,35225.85,0.02,0.07,1,1,8812,8831,8839,2,5
1761,49,6,3,37,35114.48,0.06,0.04,1,1,8766,8835,8789,0,0
1761,73,1,4,49,47680.43,0.06,0.07,1,1,8772,8826,8800,1,4
1761,157,5,5,37,39114.55,0.03,0.04,1,1,8878,8837,8883,1,1
1761,24,7,6,12,11088.24,0.01,0.05,2,1,8870,8831,8875,0,3
1761,1,6,7,13,11713.00,0.03,0.08,1,1,8829,8841,8845,0,0
1762,26,5,1,15,13890.30,0.04,0.08,2,1,9116,9066,9146,1,2
1762,50,3,2,39,37051.95,0.10,0.02,2,1,9019,9077,9045,0,1
1762,32,8,3,7,6524.21,0.05,0.01,1,1,9010,9039,9017,2,2
1762,145,2,4,24,25083.36,0.03,0.03,2,1,9098,9070,9118,2,2
1762,8,9,5,49,44492.00,0.08,0.05,2,1,9057,9070,9078,1,6
1762,94,7,6,35,34793.15,0.05,0.05,2,1,9093,9058,9096,3,3
1762,73,3,7,47,45734.29,0.03,0.01,2,1,9070,9044,9076,2,6
1763,12,9,1,22,20064.22,0.09,0.06,0,0,9877,9875,9894,1,6
1763,157,5,2,43,45457.45,0.04,0.04,0,0,9803,9838,9827,0,4
1763,25,10,3,16,14800.32,0.06,0.02,0,0,9841,9833,9854,0,5
1763,61,6,4,44,42286.64,0.04,0.05,0,0,9833,9866,9854,0,2
1763,147,4,5,13,13612.82,0.03,0.05,0,0,9822,9884,9834,1,6
1763,143,4,6,3,3129.42,0.05,0.03,0,0,9839,9835,9864,1,4
1763,184,5,7,2,2168.36,0.05,0.07,0,0,9918,9833,9946,3,4
1764,121,2,1,20,20422.40,0.09,0.02,2,1,8194,8176,8221,3,1
1764,67,4,2,3,2901.18,0.07,0.07,1,1,8167,8192,8180,3,5
1764,78,6,3,27,26407.89,0.07,0.04,2,1,8160,8165,8177,3,0
1765,161,2,1,36,38201.76,0.08,0.04,0,0,9556,9542,9568,0,6
1766,87,8,1,32,31586.56,0.08,0.01,0,0,9868,9810,9891,1,3
1766,34,10,2,12,11208.36,0.05,0.01,0,0,9796,9847,9814,0,3
1766,111,1,3,1,1011.11,0.10,0.02,0,0,9881,9867,9910,2,0
1767,25,4,1,32,29600.64,0.08,0.04,2,1,9271,9263,9272,3,6
1767,42,1,2,1,942.04,0.09,0.05,0,0,9303,9274,9313,1,5
1767,174,5,3,24,25780.08,0.06,0.03,1,1,9204,9248,9230,0,5
1767,23,8,4,50,46151.00,0.01,0.02,1,1,9278,9233,9295,2,2
1767,52,10,5,40,38082.00,0.06,0.00,1,1,9235,9255,9240,1,3
1792,88,9,1,9,8892.72,0.09,0.04,1,1,8823,8744,8835,1,3
1792,9,6,2,5,4545.00,0.04,0.02,1,1,8808,8767,8823,0,0
1792,9,2,3,8,7272.00,0.01,0.04,2,1,8816,8790,8822,0,5
1792,191,3,4,45,49103.55,0.00,0.01,2,1,8822,8757,8830,0,1
1792,199,2,5,35,38471.65,0.06,0.05,1,1,8795,8784,8812,2,4
1793,48,5,1,29,27493.16,0.01,0.06,1,1,8331,8297,8361,2,1
1793,126,9,2,4,4104.48,0.07,0.05,2,1,8243,8272,8267,3,5
1793,131,7,3,6,6186.78,0.01,0.05,1,1,8298,8282,8308,0,2
1793,118,8,4,4,4072.44,0.00,0.08,1,1,8304,8298,8314,0,3
1793,25,6,5,42,38850.84,0.03,0.03,2,1,8320,8309,8344,2,5
1794,168,9,1,36,38453.76,0.09,0.08,0,0,10171,10165,10182,1,4
1794,95,8,2,3,2985.27,0.02,0.03,0,0,10179,10210,10184,0,4
1794,117,8,3,23,23393.53,0.08,0.04,0,0,10146,10194,10161,1,3
1794,85,6,4,34,33492.72,0.06,0.08,0,0,10132,10177,10140,1,6
1794,117,4,5,47,47804.17,0.10,0.06,0,0,10240,10194,10270,0,0
1794,91,3,6,37,36670.33,0.01,0.01,0,0,10237,10215,10242,0,1
1795,137,8,1,44,45633.72,0.08,0.08,2,1,8882,8908,8911,2,3
1795,114,5,2,34,34479.74,0.08,0.00,2,1,8878,8916,8892,0,6
1795,168,3,3,25,26704.00,0.07,0.01,2,1,8902,8906,8904,1,5
1795,125,8,4,32,32803.84,0.03,0.06,1,1,8894,8875,8901,0,6
1795,163,8,5,11,11694.76,0.08,0.02,1,1,8934,8878,8947,1,0
1796,10,1,1,28,25480.28,0.08,0.04,2,1,8369,8400,8392,0,4
1796,185,6,2,8,8681.44,0.00,0.08,1,1,8406,8403,8409,2,6
1797,31,7,1,17,15827.51,0.01,0.02,0,0,9713,9687,9736,2,0
1797,145,2,2,16,16722.24,0.01,0.00,0,0,9649,9697,9653,2,4
1797,12,9,3,21,19152.21,0.02,0.01,0,0,9712,9712,9713,0,3
1798,109,10,1,43,43391.30,0.01,0.08,0,0,10099,10156,10112,0,1
1799,52,10,1,8,7616.40,0.04,0.08,1,1,8929,8911,8942,1,1
1799,27,10,2,42,38934.84,0.02,0.02,1,1,8859,8882,8863,0,4
1824,120,10,1,45,45905.40,0.03,0.02,1,1,8997,8936,9026,2,5
1824,69,4,2,40,38762.40,0.10,0.03,2,1,8892,8969,8921,2,4
1825,156,1,1,43,45414.45,0.05,0.05,2,1,8813,8814,8825,1,5
1825,148,5,2,39,40877.46,0.00,0.00,1,1,8855,8776,8875,0,2
1825,17,4,3,7,6419.07,0.04,0.03,2,1,8766,8794,8794,1,2
1825,121,10,4,23,23485.76,0.05,0.01,1,1,8772,8803,8783,2,1
1825,178,9,5,33,35579.61,0.04,0.04,2,1,8740,8824,8749,1,5
1826,27,10,1,4,3708.08,0.06,0.00,1,1,8220,8197,8250,0,1
1826,68,3,2,9,8712.54,0.07,0.07,1,1,8227,8226,8230,0,0
1826,176,4,3,14,15066.38,0.05,0.01,2,1,8152,8185,8179,3,0
1826,180,9,4,6,6481.08,0.05,0.04,1,1,8215,8171,8245,0,5
1826,135,1,5,46,47615.98,0.05,0.06,1,1,8156,8210,8180,1,4
1826,108,3,6,43,43348.30,0.02,0.03,2,1,8243,8199,8249,2,1
1827,90,1,1,47,46534.23,0.00,0.01,0,0,9708,9714,9730,1,5
1827,154,9,2,48,50599.20,0.03,0.05,0,0,9735,9753,9739,3,5
1827,200,1,3,37,40707.40,0.01,0.07,0,0,9696,9725,9715,0,2
1827,127,10,4,4,4108.48,0.04,0.04,0,0,9698,9748,9718,0,5
1827,80,10,5,24,23521.92,0.00,0.08,0,0,9714,9739,9742,0,6
1827,21,2,6,7,6447.14,0.10,0.02,0,0,9735,9714,9738,0,3
1827,6,7,7,38,34428.00,0.05,0.01,0,0,9785,9736,9806,1,6
1828,100,4,1,33,33003.30,0.05,0.04,1,1,8942,8925,8969,3,4
1828,13,3,2,40,36520.40,0.08,0.07,1,1,8889,8947,8903,3,2
1828,196,7,3,11,12058.09,0.07,0.08,1,1,8966,8912,8989,0,4
1828,8,3,4,45,40860.00,0.02,0.05,1,1,8899,8913,8912,3,5
1828,79,7,5,14,13706.98,0.01,0.08,2,1,8904,8917,8909,1,6
1829,150,7,1,12,12601.80,0.05,0.06,2,1,8999,8958,9011,0,4
1829,5,6,2,11,9955.00,0.04,0.05,2,1,8902,8928,8922,3,1
1829,104,9,3,49,49200.90,0.09,0.08,2,1,9002,8977,9023,2,0
1829,153,4,4,14,14744.10,0.03,0.06,2,1,8991,8923,9006,1,3
1829,166,5,5,6,6396.96,0.02,0.07,2,1,8985,8981,9012,0,1
1829,115,5,6,36,36543.96,0.09,0.04,1,1,8925,8938,8937,2,4
1830,120,4,1,38,38764.56,0.00,0.07,1,1,9239,9271,9243,1,0
1830,25,10,2,9,8325.18,0.05,0.07,1,1,9197,9273,9202,2,6
1830,82,3,3,36,35354.88,0.07,0.07,1,1,9240,9233,9259,0,6
1831,136,2,1,9,9325.17,0.02,0.03,2,1,8750,8791,8759,2,0
1831,48,9,2,9,8532.36,0.07,0.06,1,1,8845,8771,8860,3,1
1831,115,5,3,17,17256.87,0.02,0.08,1,1,8782,8807,8794,1,1
1831,95,8,4,23,22887.07,0.06,0.02,1,1,8754,8803,8768,2,6
1856,55,10,1,10,9550.50,0.05,0.07,1,1,8165,8174,8187,1,4
1856,97,10,2,47,46863.23,0.07,0.07,1,1,8115,8194,8141,0,4
1856,117,7,3,20,20342.20,0.04,0.06,1,1,8158,8160,8165,0,1
1856,150,1,4,22,23103.30,0.08,0.02,2,1,8156,8180,8174,1,2
1856,190,1,5,14,15262.66,0.01,0.01,2,1,8138,8156,8165,3,6
1856,23,6,6,36,33228.72,0.03,0.05,2,1,8204,8166,8213,1,0
1856,130,3,7,42,43265.46,0.04,0.00,1,1,8177,8191,8204,3,5
1857,174,5,1,15,16112.55,0.10,0.03,1,1,8494,8458,8502,3,5
1857,167,6,2,40,42686.40,0.10,0.00,1,1,8445,8466,8451,2,3
1857,119,3,3,8,8152.88,0.01,0.07,1,1,8426,8493,8450,1,3
1857,100,3,4,41,41004.10,0.07,0.07,2,1,8505,8446,8507,2,2
1858,14,8,1,33,30162.33,0.01,0.02,0,0,10222,10259,10238,2,5
1859,75,6,1,18,17551.26,0.10,0.00,0,0,10080,10041,10098,1,6
1859,188,9,2,36,39174.48,0.02,0.01,0,0,9985,10049,10005,1,2
1859,158,10,3,5,5290.75,0.06,0.03,0,0,10031,10000,10060,1,3
1859,191,2,4,21,22914.99,0.00,0.03,0,0,10078,10009,10098,1,2
1859,46,3,5,11,10406.44,0.06,0.06,0,0,10056,10016,10070,1,6
1859,105,8,6,12,12061.20,0.08,0.03,0,0,10002,10019,10018,3,0
1860,113,4,1,9,9117.99,0.04,0.04,0,0,9710,9646,9711,0,0
1861,68,5,1,7,6776.42,0.08,0.05,2,1,8778,8857,8780,3,5
1861,27,8,2,31,28737.62,0.10,0.05,1,1,8793,8830,8810,1,5
1861,24,9,3,23,21252.46,0.00,0.08,2,1,8863,8827,8865,0,1
1861,116,6,4,38,38612.18,0.10,0.05,1,1,8821,8800,8824,2,5
1861,16,3,5,2,1832.02,0.03,0.08,1,1,8880,8838,8899,1,1
1862,30,5,1,41,38131.23,0.10,0.00,0,0,10381,10362,10410,3,4
1862,166,7,2,37,39447.92,0.06,0.02,0,0,10330,10360,10359,1,1
1862,104,1,3,26,26106.60,0.02,0.01,0,0,10309,10362,10332,1,0
1863,63,2,1,48,46226.88,0.09,0.04,2,1,8682,8742,8691,2,4
1863,157,2,2,48,50743.20,0.04,0.08,2,1,8711,8708,8741,3,3
1888,98,10,1,27,26948.43,0.03,0.06,1,1,8808,8780,8820,2,2
1888,74,5,2,38,37014.66,0.03,0.03,1,1,8732,8780,8741,1,0
1888,80,1,3,49,48023.92,0.07,0.05,2,1,8822,8778,8851,0,4
1888,19,10,4,9,8271.09,0.01,0.04,2,1,8804,8786,8814,2,3
1888,160,1,5,4,4240.64,0.03,0.06,1,1,8761,8752,8775,3,4
1888,53,8,6,48,45746.40,0.08,0.08,1,1,8823,8749,8838,3,0
1888,167,6,7,50,53358.00,0.04,0.07,1,1,8755,8774,8770,0,4
1889,152,4,1,41,43138.15,0.10,0.02,0,0,10026,9990,10049,2,3
1889,172,3,2,13,13938.21,0.05,0.00,0,0,10023,9978,10034,2,2
1889,138,9,3,36,37372.68,0.05,0.07,0,0,9999,10025,10003,2,6
1889,168,5,4,5,5340.80,0.02,0.07,0,0,10037,10020,10062,3,3
1890,141,8,1,26,27069.64,0.03,0.07,0,0,9952,9932,9972,0,4
1890,100,1,2,43,43004.30,0.07,0.03,0,0,9859,9891,9879,0,4
1890,59,1,3,24,23017.20,0.06,0.04,0,0,9900,9901,9903,3,1
1890,68,9,4,43,41626.58,0.09,0.04,0,0,9958,9910,9980,1,4
1890,122,3,5,45,45995.40,0.08,0.05,0,0,9965,9935,9969,3,4
1890,181,2,6,16,17298.88,0.08,0.02,0,0,9904,9909,9931,1,0
1890,121,4,7,10,10211.20,0.01,0.04,0,0,9853,9910,9861,0,3
1891,77,8,1,45,43968.15,0.07,0.04,2,1,9118,9145,9134,2,5
1891,184,5,2,18,19515.24,0.06,0.00,2,1,9153,9158,9174,2,5
1891,198,9,3,15,16472.85,0.03,0.00,1,1,9199,9193,9206,1,1
1892,113,7,1,48,48629.28,0.02,0.01,2,1,8931,8931,8943,2,5
1892,43,2,2,35,33006.40,0.04,0.08,1,1,8859,8893,8887,2,1
1892,134,5,3,37,38262.81,0.10,0.03,1,1,8865,8919,8878,1,6
1892,197,9,4,14,15360.66,0.06,0.07,1,1,8862,8927,8881,0,4
1893,99,1,1,43,42960.87,0.10,0.00,0,0,10250,10231,10270,3,6
1893,148,9,2,49,51358.86,0.03,0.05,0,0,10244,10253,10258,1,4
1893,45,6,3,3,2835.12,0.03,0.02,0,0,10266,10243,10281,0,1
1893,101,6,4,18,18019.80,0.07,0.06,0,0,10249,10237,10269,1,5
1893,53,4,5,6,5718.30,0.10,0.02,0,0,10248,10216,10265,0,0
1894,169,10,1,40,42766.40,0.03,0.07,1,1,8192,8165,8216,0,4
1895,161,6,1,43,45629.88,0.09,0.07,1,1,8971,8964,8987,2,3
1920,96,7,1,24,23906.16,0.04,0.05,0,0,10495,10460,10513,0,3
1920,51,6,2,31,29482.55,0.05,0.06,0,0,10438,10467,10454,3,6
1920,18,2,3,6,5508.06,0.01,0.05,0,0,10499,10457,10522,3,6
1920,84,5,4,50,49204.00,0.09,0.06,0,0,10501,10441,10527,0,1
1920,34,10,5,14,13076.42,0.08,0.05,0,0,10520,10447,10525,0,3
1921,21,10,1,9,8289.18,0.08,0.00,1,1,8796,8843,8824,0,4
1921,140,6,2,21,21842.94,0.02,0.06,1,1,8803,8851,8810,3,4
1921,71,2,3,27,26218.89,0.00,0.04,2,1,8880,8861,8884,1,4
1922,10,5,1,13,11830.13,0.05,0.03,0,0,9792,9759,9814,2,6
1923,37,8,1,9,8433.27,0.01,0.08,0,0,10101,10116,10110,2,4
1923,178,8,2,23,24797.91,0.07,0.05,0,0,10111,10083,10117,1,1
1923,180,1,3,11,11881.98,0.03,0.03,0,0,10053,10107,10073,1,2
1923,193,5,4,49,53566.31,0.06,0.05,0,0,10062,10080,10067,2,3
1923,184,5,5,25,27104.50,0.10,0.08,0,0,10090,10092,10115,0,0
1923,37,3,6,50,46851.50,0.03,0.03,0,0,10168,10080,10189,2,0
1924,73,1,1,7,6811.49,0.06,0.07,0,0,9861,9831,9868,3,6
1924,18,8,2,47,43146.47,0.02,0.06,0,0,9823,9786,9842,3,2
1924,57,8,3,40,38282.00,0.04,0.08,0,0,9799,9829,9820,2,2
1924,34,5,4,31,28954.93,0.03,0.03,0,0,9758,9787,9787,0,6
1924,36,7,5,17,15912.51,0.04,0.05,0,0,9860,9811,9885,3,0
1924,76,4,6,15,14641.05,0.02,0.04,0,0,9864,9812,9887,2,6
1924,40,1,7,21,19740.84,0.09,0.03,0,0,9759,9811,9770,1,3
1925,184,5,1,50,54209.00,0.01,0.02,1,1,8136,8147,8162,1,0
1925,135,1,2,35,36229.55,0.06,0.06,1,1,8165,8134,8168,1,3
1925,116,10,3,40,40644.40,0.08,0.08,2,1,8171,8174,8193,1,3
1925,30,5,4,17,15810.51,0.06,0.02,1,1,8172,8130,8201,1,1
1926,51,9,1,24,22825.20,0.06,0.05,0,0,9619,9568,9647,0,5
1926,106,9,2,29,29176.90,0.09,0.08,0,0,9551,9568,9568,1,0
1926,178,6,3,10,10781.70,0.02,0.03,0,0,9638,9556,9650,2,3
